Sample_ID,F1,F2,F3,F4,F5,F6,F7,F8,Fruit,Organic
Apple_NonOrg_140,0.461053,0.532792,0.602341,0.581303,0.496138,0.447281,0.419395,0.350426,Apple,Non-Organic
Tomato_Org_120,0.675927,0.428556,0.334006,0.388029,0.448714,0.5597,0.548448,0.425514,Tomato,Organic
Apple_Org_142,0.475773,0.522913,0.602694,0.687777,0.564901,0.525291,0.413976,0.405237,Apple,Organic
Apple_Org_027,0.464605,0.550882,0.630646,0.676047,0.57783,0.482117,0.454066,0.406074,Apple,Organic
Tomato_Org_161,0.683228,0.404912,0.380292,0.415135,0.511164,0.575085,0.5097,0.472064,Tomato,Organic
Apple_Org_029,0.45206,0.55411,0.603153,0.62091,0.586093,0.479321,0.414489,0.366375,Apple,Organic
Tomato_NonOrg_034,0.687854,0.446984,0.336464,0.411757,0.447135,0.534462,0.44076,0.442998,Tomato,Non-Organic
Banana_NonOrg_172,0.723841,0.778393,0.842192,0.868744,0.810205,0.744864,0.708554,0.635643,Banana,Non-Organic
Banana_Org_047,0.756372,0.814544,0.83059,0.89644,0.844287,0.789589,0.651196,0.610328,Banana,Organic
Banana_NonOrg_119,0.685813,0.810869,0.786176,0.841749,0.790547,0.721841,0.658894,0.617489,Banana,Non-Organic
Apple_NonOrg_051,0.467159,0.514671,0.567804,0.629734,0.545082,0.415816,0.43754,0.367937,Apple,Non-Organic
Apple_Org_045,0.482695,0.534723,0.6168,0.619515,0.554027,0.524321,0.415194,0.384906,Apple,Organic
Apple_Org_180,0.442639,0.581027,0.61321,0.65936,0.561049,0.461912,0.397595,0.42504,Apple,Organic
Apple_Org_091,0.475101,0.519012,0.648679,0.665189,0.594154,0.504378,0.478404,0.383128,Apple,Organic
Tomato_Org_015,0.743764,0.418261,0.367069,0.425577,0.477675,0.547227,0.508526,0.439014,Tomato,Organic
Banana_Org_198,0.728264,0.790447,0.840448,0.865924,0.80584,0.772479,0.733079,0.591129,Banana,Organic
Apple_NonOrg_154,0.435244,0.520441,0.595792,0.604772,0.536122,0.510376,0.431865,0.344831,Apple,Non-Organic
Tomato_NonOrg_167,0.698915,0.395735,0.355932,0.410398,0.455384,0.527659,0.450458,0.459238,Tomato,Non-Organic
Tomato_Org_043,0.673996,0.464771,0.339486,0.413147,0.480436,0.522628,0.48121,0.479532,Tomato,Organic
Apple_NonOrg_084,0.439876,0.528201,0.573836,0.585826,0.552672,0.490737,0.393704,0.367786,Apple,Non-Organic
Tomato_Org_159,0.702325,0.449975,0.334836,0.411664,0.49283,0.564926,0.538406,0.437133,Tomato,Organic
Banana_Org_179,0.736881,0.808213,0.822798,0.846132,0.834976,0.765255,0.671613,0.622203,Banana,Organic
Tomato_Org_107,0.679054,0.448094,0.360144,0.368207,0.49321,0.573228,0.475045,0.527243,Tomato,Organic
Banana_NonOrg_018,0.699654,0.772817,0.846841,0.868079,0.841564,0.735469,0.717295,0.674419,Banana,Non-Organic
Apple_Org_023,0.496855,0.554842,0.574878,0.644474,0.561803,0.461501,0.463694,0.388092,Apple,Organic
Apple_NonOrg_191,0.416746,0.480138,0.574985,0.620829,0.569298,0.444699,0.414847,0.394682,Apple,Non-Organic
Apple_Org_128,0.456095,0.516361,0.587501,0.630041,0.57408,0.487423,0.430841,0.384512,Apple,Organic
Apple_Org_151,0.494144,0.503702,0.599434,0.629902,0.572395,0.449193,0.409981,0.392101,Apple,Organic
Tomato_NonOrg_124,0.662616,0.429323,0.335114,0.411882,0.447667,0.526513,0.455232,0.431306,Tomato,Non-Organic
Apple_NonOrg_070,0.464316,0.508035,0.603188,0.624591,0.567191,0.472394,0.456704,0.367928,Apple,Non-Organic
Apple_Org_188,0.465514,0.529172,0.594298,0.663166,0.553133,0.480468,0.463574,0.387377,Apple,Organic
Apple_NonOrg_183,0.467797,0.513511,0.520875,0.621585,0.559247,0.47503,0.413147,0.362895,Apple,Non-Organic
Tomato_NonOrg_145,0.704331,0.430086,0.413384,0.378218,0.451954,0.546617,0.525651,0.472487,Tomato,Non-Organic
Banana_NonOrg_042,0.74112,0.791537,0.800944,0.816209,0.826756,0.748933,0.695562,0.601283,Banana,Non-Organic
Tomato_NonOrg_144,0.660536,0.379292,0.343567,0.365771,0.472699,0.517956,0.493676,0.449938,Tomato,Non-Organic
Apple_NonOrg_053,0.4512,0.532733,0.540673,0.630146,0.532516,0.444084,0.407756,0.397553,Apple,Non-Organic
Apple_NonOrg_025,0.457221,0.544875,0.588164,0.564724,0.537804,0.480113,0.423531,0.424386,Apple,Non-Organic
Tomato_Org_153,0.697263,0.419827,0.342407,0.369333,0.539074,0.572466,0.505631,0.448926,Tomato,Organic
Banana_Org_083,0.752077,0.771005,0.829017,0.918132,0.826057,0.758587,0.699955,0.623771,Banana,Organic
Apple_Org_079,0.433504,0.555425,0.61053,0.641154,0.571381,0.511256,0.431444,0.450247,Apple,Organic
Banana_NonOrg_098,0.743761,0.796907,0.823969,0.872785,0.81721,0.737884,0.681637,0.701292,Banana,Non-Organic
Tomato_Org_013,0.702053,0.441236,0.375021,0.400932,0.490953,0.541688,0.501565,0.466711,Tomato,Organic
Apple_NonOrg_196,0.452896,0.536829,0.591561,0.614805,0.510185,0.497352,0.428803,0.374647,Apple,Non-Organic
Apple_NonOrg_122,0.427973,0.506709,0.534853,0.616087,0.593319,0.459422,0.398633,0.392494,Apple,Non-Organic
Apple_NonOrg_061,0.496794,0.481481,0.620994,0.572135,0.549037,0.472721,0.430897,0.406948,Apple,Non-Organic
Banana_Org_041,0.675014,0.773525,0.865838,0.881469,0.829652,0.735724,0.709251,0.625451,Banana,Organic
Tomato_NonOrg_174,0.704463,0.427203,0.338605,0.379248,0.425276,0.498182,0.492697,0.41247,Tomato,Non-Organic
Tomato_NonOrg_152,0.668715,0.335534,0.37999,0.348156,0.470159,0.518641,0.50271,0.47688,Tomato,Non-Organic
Banana_Org_094,0.725767,0.804392,0.844955,0.912492,0.824656,0.787116,0.681365,0.648587,Banana,Organic
Apple_NonOrg_020,0.463335,0.531902,0.574268,0.653664,0.560902,0.478293,0.43345,0.388245,Apple,Non-Organic
Apple_NonOrg_063,0.436223,0.505734,0.605159,0.620699,0.503239,0.485503,0.429418,0.373741,Apple,Non-Organic
Tomato_Org_194,0.669805,0.422444,0.377685,0.383906,0.493482,0.552763,0.51882,0.464432,Tomato,Organic
Tomato_Org_113,0.725649,0.409516,0.352629,0.379275,0.444636,0.572648,0.518483,0.450005,Tomato,Organic
